"","id","kidgen","momage","kidage","homecog","homeemo","occasion","anti","read","kidagetv","kidage6","kidagesq","kidagec","occasion2"
"1262",8459,1,24,6.92,10,10,1,6,3.3,8.92,2.92,8.5264,24.897088,1
"1263",8475,0,23,6.17,13,10,0,0,1.9,6.17,0.17,0.0289,0.00491299999999999,0
"1264",8475,0,23,6.17,13,10,1,0,4.2,8.17,2.17,4.7089,10.218313,1
"1265",8480,1,23,7.25,9,11,0,2,2.8,7.25,1.25,1.5625,1.953125,0
"1266",8480,1,23,7.25,9,11,1,2,4.2,9.25,3.25,10.5625,34.328125,1
"1267",8521,0,23,7.67,5,9,0,3,4,7.67,1.67,2.7889,4.657463,0
"1268",8521,0,23,7.67,5,9,1,6,5.2,9.67,3.67,13.4689,49.430863,1
"1269",8521,0,23,7.67,5,9,2,3,5.7,11.67,5.67,32.1489,182.284263,4
"1270",8521,0,23,7.67,5,9,3,3,8,13.67,7.67,58.8289,451.217663,9
"1271",8577,0,22,6.5,5,5,0,3,2.1,6.5,0.5,0.25,0.125,0
"1272",8577,0,22,6.5,5,5,2,0,4.8,10.5,4.5,20.25,91.125,4
"1273",8580,0,23,6,1,4,0,0,1.3,6,0,0,0,0
"1274",8580,0,23,6,1,4,2,0,3.7,10,4,16,64,4
"1275",8627,1,22,6.08,9,8,0,4,1.6,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1276",8627,1,22,6.08,9,8,1,2,2.5,8.08,2.08,4.3264,8.998912,1
"1277",8627,1,22,6.08,9,8,2,3,2.6,10.08,4.08,16.6464,67.917312,4
"1278",8627,1,22,6.08,9,8,3,1,3.7,12.08,6.08,36.9664,224.755712,9
"1279",8705,0,22,6.08,11,9,0,2,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1280",8705,0,22,6.08,11,9,1,1,4.9,8.08,2.08,4.3264,8.998912,1
"1281",8705,0,22,6.08,11,9,2,4,5.9,10.08,4.08,16.6464,67.917312,4
"1282",8705,0,22,6.08,11,9,3,4,7,12.08,6.08,36.9664,224.755712,9
"1283",8807,1,22,6.42,10,12,0,0,1.8,6.42,0.42,0.1764,0.074088,0
"1284",8807,1,22,6.42,10,12,1,0,3.3,8.42,2.42,5.8564,14.172488,1
"1285",8807,1,22,6.42,10,12,2,1,4.4,10.42,4.42,19.5364,86.350888,4
"1286",8807,1,22,6.42,10,12,3,1,6.1,12.42,6.42,41.2164,264.609288,9
"1287",8870,0,23,6,4,10,0,2,1.7,6,0,0,0,0
"1288",8870,0,23,6,4,10,1,1,3.7,8,2,4,8,1
"1289",8870,0,23,6,4,10,2,0,5.5,10,4,16,64,4
"1290",8870,0,23,6,4,10,3,0,6.3,12,6,36,216,9
"1291",8915,1,23,7.42,6,7,0,2,3.7,7.42,1.42,2.0164,2.863288,0
"1292",8915,1,23,7.42,6,7,1,2,5.3,9.42,3.42,11.6964,40.001688,1
"1293",8958,0,22,7,10,8,0,0,2.4,7,1,1,1,0
"1294",8958,0,22,7,10,8,1,2,2.7,9,3,9,27,1
"1295",9232,0,22,7.17,10,11,0,4,4.3,7.17,1.17,1.3689,1.601613,0
"1296",9232,0,22,7.17,10,11,1,2,4.2,9.17,3.17,10.0489,31.855013,1
"1297",9286,1,21,6.42,5,9,0,3,1.8,6.42,0.42,0.1764,0.074088,0
"1298",9286,1,21,6.42,5,9,1,4,3.8,8.42,2.42,5.8564,14.172488,1
"1299",9317,1,21,6,11,9,0,4,1.8,6,0,0,0,0
"1300",9317,1,21,6,11,9,1,6,3.4,8,2,4,8,1
"1301",9319,1,21,6,7,8,0,2,0.9,6,0,0,0,0
"1302",9319,1,21,6,7,8,1,5,5.2,8,2,4,8,1
